"Millis","P1","P2"
158299,675,619
158399,675,618
158501,675,619
158602,675,625
158703,674,621
158805,674,616
158905,674,616
159007,674,616
159108,674,616
159209,675,616
159310,675,616
159411,675,616
159512,675,616
159614,675,616
159715,674,616
159816,674,616
159917,675,616
160018,674,616
160120,674,616
160220,674,616
160321,675,616
160423,675,616
160524,674,616
160624,675,616
160726,675,616
160827,675,616
160929,675,616
161030,674,616
161130,674,616
161232,674,616
161333,675,616
161434,675,616
161535,674,616
161636,675,616
161738,674,616
161839,674,616
161940,675,616
162041,675,616
162142,674,616
162243,674,616
162345,674,616
162445,674,616
162547,674,616
162648,675,616
162749,684,616
162850,695,616
162951,696,616
163052,669,616
163154,651,616
163255,666,619
163356,670,633
163457,670,644
163558,670,629
163660,670,617
163760,670,616
163861,670,616
163963,670,616
164064,670,616
164165,670,616
164266,670,616
164367,670,619
164469,670,633
164570,670,648
164670,670,651
164772,670,652
164873,670,649
164974,670,641
165075,670,626
165176,670,614
165278,670,612
165379,670,612
165480,670,612
165581,670,612
165682,670,612
165783,670,612
165885,670,612
165985,670,612
166087,670,612
166188,670,612
166289,670,612
166390,670,612
166491,670,612
166592,670,612
166694,670,612
166795,670,612
166895,670,612
166997,670,612
167098,670,612
167200,670,612
167300,670,612
167401,670,612
167503,670,612
167604,670,612
167705,670,612
167806,670,612
167907,670,612
168009,670,612
168110,670,612
168210,670,612
168312,670,612
168413,670,612
168514,670,612
168615,670,612
168716,670,612
168818,670,612
168919,670,612
169020,676,612
169121,676,612
169222,665,612
169323,659,612
169425,665,612
169525,667,612
169626,667,612
169728,666,612
169829,666,612
169931,667,612
170031,667,612
170132,667,612
170234,667,612
170335,667,612
170435,667,612
170537,667,612
170638,667,612
170740,667,612
170840,667,612
170941,667,612
171043,667,612
171144,667,612
171245,667,612
171346,667,612
171447,667,612
171549,667,612
171650,667,612
171750,667,612
171852,667,612
171953,667,615
172054,667,632
172156,667,659
172256,667,663
172357,667,664
172459,667,655
172560,667,639
172661,667,632
172762,667,625
172863,667,614
172965,667,609
173065,667,611
173166,667,612
173268,667,612
173369,671,612
173471,679,612
173571,678,612
173672,679,612
173774,666,614
173875,666,627
173975,667,642
174077,667,644
174178,667,632
174280,667,616
174380,667,609
174481,667,608
174583,667,608
174684,670,608
174785,673,608
174886,667,608
174987,678,608
175088,666,609
175190,663,608
175290,663,608
175392,663,608
175493,663,608
175594,663,608
175696,663,608
175796,663,608
175897,663,608
175999,663,608
176100,663,608
176201,663,608
176302,663,608
176403,663,608
176505,663,608
176605,663,608
176706,663,608
176808,663,608
176909,663,608
177011,663,608
177111,663,608
177212,663,608
177314,663,608
177415,663,608
177515,663,611
177617,663,635
177718,663,671
177820,663,663
177920,663,649
178021,663,657
178123,663,659
178224,663,658
178325,663,663
178426,663,660
178527,663,645
178628,663,628
178730,663,619
178830,663,609
178932,663,605
179033,663,605
179134,663,612
179235,663,621
179336,663,618
179437,663,613
179539,663,614
179640,663,618
179741,663,621
179842,663,624
179943,663,622
180045,663,615
180145,663,607
180246,663,605
180348,663,605
180449,663,605
180549,663,605
180651,663,605
180752,663,605
180854,663,605
180955,663,605
181055,663,605
181157,663,605
181258,663,605
181359,663,605
181460,663,605
181561,663,605
181663,663,605
181764,663,605
181865,663,605
181966,663,605
182067,663,605
182168,663,605
182270,663,605
182370,663,605
182472,663,605
182573,663,605
182674,663,605
182775,663,605
182876,663,605
182977,663,605
183079,663,605
183180,663,605
183280,663,605
183382,663,605
183483,663,605
183585,663,605
183685,663,605
183786,665,605
183888,674,605
183989,674,605
184089,663,605
184191,653,605
184292,659,605
184394,659,613
184495,659,640
184595,659,653
184697,659,657
184798,659,655
184899,659,647
185000,659,648
185101,659,648
185203,659,641
185304,659,622
185404,659,605
185506,659,601
185607,659,601
185708,659,601
185810,659,601
185910,659,601
186012,659,601
186113,659,601
186214,659,601
186315,659,601
186416,659,601
186517,659,601
186619,659,601
186720,659,601
186820,659,601
186922,659,601
187023,659,601
187125,659,601
187225,659,601
187326,659,601
187428,659,601
187529,659,601
187629,659,601
187731,659,601
187832,659,601
187934,660,601
188035,661,601
188135,656,601
188237,657,601
188338,649,601
188439,653,601
188540,655,601
188641,655,601
188743,655,601
188844,655,601
188944,655,601
189046,655,601
189147,655,601
189248,655,601
189350,655,601
189450,655,601
189551,655,601
189653,655,601
189754,655,601
189855,655,601
189956,655,601
190057,655,601
190159,655,605
190259,655,625
190360,655,637
190462,655,629
190563,655,656
190665,655,670
190765,655,668
190866,657,654
190968,667,639
191069,677,638
191169,665,636
191271,645,634
191372,650,626
191474,651,612
191575,651,602
191675,651,599
191777,651,598
191878,651,598
191979,651,599
192080,651,598
