"Millis","P1","P2"
147416,639,620
147517,639,620
147618,639,620
147719,639,620
147820,639,620
147921,639,620
148023,639,620
148123,639,620
148224,639,620
148326,639,620
148426,639,619
148527,639,619
148629,639,619
148729,639,620
148831,639,620
148932,639,619
149032,639,619
149134,639,619
149235,639,619
149335,639,619
149437,639,619
149538,640,619
149638,642,619
149740,652,619
149841,659,625
149942,649,643
150043,642,689
150144,641,693
150245,641,661
150346,641,631
150447,641,618
150549,641,616
150649,642,616
150751,642,616
150852,641,616
150952,641,616
151054,641,616
151155,641,616
151255,641,616
151357,641,616
151458,641,616
151558,641,616
151660,641,616
151761,641,616
151862,641,616
151963,641,616
152064,641,615
152165,641,616
152266,641,616
152367,641,615
152468,641,615
152569,641,615
152671,642,615
152771,646,615
152872,648,615
152974,659,615
153074,668,615
153175,670,615
153277,663,615
153377,649,615
153478,640,615
153580,638,615
153680,638,615
153782,638,615
153883,638,615
153983,638,615
154085,638,615
154186,638,615
154286,638,615
154388,638,620
154489,638,635
154590,638,645
154691,638,649
154792,638,645
154893,638,652
154994,638,637
155095,638,632
155196,638,624
155297,638,613
155398,638,611
155500,638,611
155600,638,611
155702,638,611
155803,638,611
155903,638,611
156005,638,611
156106,638,611
156206,638,611
156308,638,611
156409,638,611
156510,638,611
156611,638,611
156712,638,611
156813,638,611
156914,638,611
157015,638,610
157116,638,610
157217,638,611
157318,638,610
157419,638,610
157520,638,610
157622,638,610
157722,638,610
157823,638,610
157925,638,610
158025,638,610
158126,638,610
158228,638,610
158328,638,610
158430,638,610
158531,638,610
158631,638,610
158733,638,610
158834,638,610
158934,638,610
159036,638,610
159137,638,610
159237,638,610
159339,638,610
159440,638,610
159541,638,610
159642,638,610
159743,638,610
159844,638,610
159945,638,610
160046,638,610
160147,638,610
160248,638,610
160350,638,610
160450,638,610
160551,638,610
160653,638,610
160753,638,610
160854,638,610
160956,638,610
161056,638,610
161157,638,610
161259,638,610
161359,638,610
161461,638,610
161562,638,610
161662,638,610
161764,638,610
161865,638,610
161965,638,610
162067,638,610
162168,638,610
162268,638,610
162370,639,610
162471,650,610
162572,672,610
162673,600,610
162774,337,611
162875,84,616
162976,7,633
163077,1,659
163178,1,665
163279,1,648
163381,1,623
163482,1,618
163582,1,621
163684,1,623
163785,1,623
163885,1,622
163987,1,623
164088,9,623
164188,39,617
164290,87,616
164391,304,612
164492,537,611
164593,684,611
164694,716,611
164795,717,611
164896,717,610
164997,717,610
165098,717,610
165199,717,610
165301,717,610
165401,717,610
165502,717,610
165604,717,610
165704,717,610
165805,717,610
165907,717,610
166007,717,609
166108,717,607
166210,717,606
166310,717,608
166412,717,608
166513,717,608
166613,717,608
166715,717,608
166816,717,608
166916,717,608
167018,717,608
167119,717,608
167220,717,608
167321,717,608
167422,717,608
167523,717,608
167624,717,608
167725,717,608
167826,717,608
167927,717,608
168028,717,608
168129,717,608
168230,717,608
168332,717,608
168432,717,608
168533,717,608
168635,717,608
168735,717,608
168836,717,607
168938,718,607
169038,734,608
169140,777,608
169241,835,608
169341,900,608
169443,807,609
169543,711,618
169644,713,656
169746,715,685
169846,713,661
169947,713,613
170049,713,611
170149,713,611
170251,713,611
170352,713,611
170452,713,610
170554,713,610
170654,713,610
170755,713,610
170857,713,610
170957,713,610
171059,713,610
171160,713,610
171260,713,610
171362,713,610
171462,713,610
171563,713,610
171665,713,610
171765,713,610
171866,713,610
171968,713,610
172068,724,609
172170,774,609
172271,838,610
172371,831,609
172473,735,609
172573,710,609
172674,710,609
172776,710,609
172876,710,609
172977,710,609
173079,710,609
173179,710,607
173281,710,607
173382,710,607
173482,710,607
173584,710,607
173684,710,607
173785,710,607
173887,710,607
173987,710,607
174089,710,607
174190,710,607
174290,710,607
174392,710,607
174492,710,607
174593,710,607
174695,710,607
174795,710,607
174896,710,607
174998,710,606
175098,710,606
175200,719,606
175301,745,606
175401,790,606
175503,852,606
175603,833,606
175704,729,606
175806,705,606
175906,706,606
176007,706,607
176109,706,609
176209,706,611
176311,706,620
176411,706,631
176512,706,643
176614,706,639
176714,706,633
176815,706,627
176917,706,619
177017,706,613
177119,706,611
177220,706,610
177320,706,610
177422,706,610
177522,706,610
177623,706,610
177725,707,610
177825,728,610
177926,790,610
178028,876,609
178128,846,609
178230,717,609
178330,700,609
178431,701,609
178533,702,609
178633,702,609
178734,702,609
178836,702,609
178936,701,609
179038,701,609
179138,702,609
179239,702,609
179341,702,609
179441,701,608
179542,702,608
179644,702,608
179744,702,608
179845,702,608
179946,701,608
180047,701,608
180149,701,608
180249,701,608
180350,702,608
180452,703,608
180552,726,608
180653,806,608
180755,896,608
180855,833,608
180956,705,608
181057,697,608
181158,698,608
181260,698,608
181360,698,608
181461,698,608
181563,698,608
181663,698,608
181764,698,608
181865,698,608
181966,698,608
182068,698,608
182168,698,608
182269,698,608
182371,698,608
182471,698,608
182572,698,608
182673,698,608
182774,698,608
182875,699,608
182976,723,608
183077,798,608
183179,861,608
183279,774,608
183380,699,608
183481,694,608
183582,694,608
183683,694,608
183784,694,608
183885,694,608
183987,694,607
184087,694,607
184188,694,608
184290,694,608
184390,694,613
184491,694,618
184592,694,624
184693,694,627
184794,694,624
184895,694,624
184996,694,630
185098,694,640
185198,694,631
185299,694,611
185400,694,606
185501,694,606
185602,695,606
185703,719,606
185804,787,606
185905,871,606
186006,861,605
186107,733,606
186208,690,605
186309,690,605
186410,690,605
186511,690,605
186612,690,605
186713,690,605
186814,690,605
186915,690,605
187015,690,605
187117,690,605
187218,690,605
187319,690,605
187420,690,605
187521,690,605
187622,690,605
187723,690,605
187823,690,605
187925,690,605
188026,690,605
188127,690,605
188228,690,605
188329,692,605
188430,714,607
188531,763,610
188631,853,611
188733,840,610
188834,697,609
188934,684,614
189036,687,618
189137,687,611
189238,687,604
189339,687,603
189439,687,603
189541,687,603
189642,687,603
189742,687,603
189844,687,603
189945,687,603
190046,687,603
190147,687,603
190248,687,603
190349,687,603
190450,687,603
190550,687,603
190652,687,603
190753,687,603
190853,687,603
190955,687,603
191056,687,603
191157,687,603
191258,688,603
191358,708,603
191460,769,603
191561,785,603
191661,711,603
191763,684,603
191864,684,603
191964,684,603
192066,684,605
192166,684,604
192268,684,605
192369,684,611
192469,684,611
192571,684,601
192672,684,599
192772,684,599
192874,684,599
192974,684,599
193076,684,599
193177,684,599
193277,684,599
193379,684,599
193480,684,599
193580,684,598
193682,686,598
193782,715,598
193883,786,598
193985,850,599
194085,795,599
194187,691,599
194288,679,598
194388,680,598
194490,680,599
194590,680,598
194691,680,598
194793,680,598
194893,680,598
